Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,SEO Title,SEO Description
3232c5dc,Jurk 455,<p>Een hoogwaardige jurk van Linnen in Geel kleur en maat L.</p>,FashionBrand,Jurk,"Geel,Linnen,L,Jurk,Dames,Herfst",TRUE,Color,Geel,Size,L,72d7b00ec7e4,975,shopify,7,deny,manual,278.52,362.08,TRUE,TRUE,,,"Jurk 455 gemaakt van Linnen, ideaal voor Herfst en Sport gelegenheden."
269bbf9f,Schoenen 97,<p>Een hoogwaardige schoenen van Katoen in Grijs kleur en maat 42.</p>,FashionBrand,Schoenen,"Grijs,Katoen,42,Schoenen,Heren,Lente",TRUE,Color,Grijs,Size,42,585bc7eced7f,294,shopify,324,deny,manual,240.13,288.16,TRUE,TRUE,,,"Schoenen 97 gemaakt van Katoen, ideaal voor Lente en Sport gelegenheden."
0b488060,Accessoire 439,<p>Een hoogwaardige accessoire van Denim in Bruin kleur en maat One Size.</p>,FashionBrand,Accessoire,"Bruin,Denim,One Size,Accessoire,Dames,Winter",TRUE,Color,Bruin,Size,One Size,e9b4623e53a5,334,shopify,157,deny,manual,72.26,72.26,TRUE,TRUE,,Koop Accessoire 439 in Bruin - Perfect voor Formeel,"Accessoire 439 gemaakt van Denim, ideaal voor Winter en Formeel gelegenheden."
23a08105,Accessoire 73,<p>Een hoogwaardige accessoire van Wol in Paars kleur en maat One Size.</p>,FashionBrand,Accessoire,"Paars,Wol,One Size,Accessoire,Unisex,Zomer",TRUE,Color,Paars,Size,One Size,9313893221e3,903,shopify,458,deny,manual,204.67,245.6,TRUE,TRUE,,Koop Accessoire 73 in Paars - Perfect voor Werk,"Accessoire 73 gemaakt van Wol, ideaal voor Zomer en Werk gelegenheden."
2d99696e,Schoenen 444,<p>Een hoogwaardige schoenen van Wol in Geel kleur en maat 38.</p>,FashionBrand,Schoenen,"Geel,Wol,38,Schoenen,Unisex,Winter",TRUE,Color,Geel,Size,38,0391771e9504,944,shopify,316,deny,manual,471.76,471.76,TRUE,TRUE,,,"Schoenen 444 gemaakt van Wol, ideaal voor Winter en Formeel gelegenheden."
6cad669a,Schoenen 204,<p>Een hoogwaardige schoenen van Katoen in Wit kleur en maat 43.</p>,FashionBrand,Schoenen,"Wit,Katoen,43,Schoenen,Dames,Winter",TRUE,Color,Wit,Size,43,0a2d13792fd4,638,shopify,364,deny,manual,80.57,88.63,TRUE,TRUE,,,
80245320,Accessoire 60,<p>Een hoogwaardige accessoire van Denim in Paars kleur en maat One Size.</p>,FashionBrand,Accessoire,"Paars,Denim,One Size,Accessoire,Unisex,Zomer",TRUE,Color,Paars,Size,One Size,ad710ce7097f,528,shopify,325,deny,manual,451.28,451.28,TRUE,TRUE,,Koop Accessoire 60 in Paars - Perfect voor Werk,"Accessoire 60 gemaakt van Denim, ideaal voor Zomer en Werk gelegenheden."
acf49e6d,Broek 70,<p>Een hoogwaardige broek van Katoen in Beige kleur en maat 28.</p>,FashionBrand,Broek,"Beige,Katoen,28,Broek,Unisex,Lente",TRUE,Color,Beige,Size,28,1b6face6a99d,688,shopify,379,deny,manual,234.75,234.75,TRUE,TRUE,,Koop Broek 70 in Beige - Perfect voor Werk,"Broek 70 gemaakt van Katoen, ideaal voor Lente en Werk gelegenheden."
6e29edf5,Jurk 257,<p>Een hoogwaardige jurk van Polyester in Geel kleur en maat S.</p>,FashionBrand,Jurk,"Geel,Polyester,S,Jurk,Unisex,Winter",TRUE,Color,Geel,Size,S,676e049ab7ef,872,shopify,352,deny,manual,41.36,41.36,TRUE,TRUE,,Koop Jurk 257 in Geel - Perfect voor Sport,"Jurk 257 gemaakt van Polyester, ideaal voor Winter en Sport gelegenheden."
fc9b8588,Shirt 119,<p>Een hoogwaardige shirt van Polyester in Bruin kleur en maat M.</p>,FashionBrand,Shirt,"Bruin,Polyester,M,Shirt,Unisex,Zomer",TRUE,Color,Bruin,Size,M,54e5c0c906d1,1196,shopify,438,deny,manual,347.19,347.19,TRUE,TRUE,,,"Shirt 119 gemaakt van Polyester, ideaal voor Zomer en Formeel gelegenheden."
cfc2e523,Shirt 408,<p>Een hoogwaardige shirt van Denim in Bruin kleur en maat M.</p>,FashionBrand,Shirt,"Bruin,Denim,M,Shirt,Dames,Herfst",TRUE,Color,Bruin,Size,M,9d30b87fbd4e,447,shopify,475,deny,manual,75.97,75.97,TRUE,TRUE,,Koop Shirt 408 in Bruin - Perfect voor Werk,"Shirt 408 gemaakt van Denim, ideaal voor Herfst en Werk gelegenheden."
ec504a65,Broek 230,<p>Een hoogwaardige broek van Linnen in Groen kleur en maat 36.</p>,FashionBrand,Broek,"Groen,Linnen,36,Broek,Heren,Zomer",TRUE,Color,Groen,Size,36,9e8fa094db39,1103,shopify,495,deny,manual,379.9,379.9,TRUE,TRUE,,Koop Broek 230 in Groen - Perfect voor Formeel,
04d155cf,Schoenen 17,<p>Een hoogwaardige schoenen van Leder in Groen kleur en maat 42.</p>,FashionBrand,Schoenen,"Groen,Leder,42,Schoenen,Heren,Lente",TRUE,Color,Groen,Size,42,1fc6d10fe8ea,974,shopify,1,deny,manual,49.26,54.19,TRUE,TRUE,,Koop Schoenen 17 in Groen - Perfect voor Formeel,
04fbef9e,Jas 490,<p>Een hoogwaardige jas van Leder in Grijs kleur en maat M.</p>,FashionBrand,Jas,"Grijs,Leder,M,Jas,Dames,Lente",TRUE,Color,Grijs,Size,M,5357e2384eb5,232,shopify,402,deny,manual,406.12,406.12,TRUE,TRUE,,Koop Jas 490 in Grijs - Perfect voor Formeel,"Jas 490 gemaakt van Leder, ideaal voor Lente en Formeel gelegenheden."
87f7db10,Jas 254,<p>Een hoogwaardige jas van Linnen in Paars kleur en maat L.</p>,FashionBrand,Jas,"Paars,Linnen,L,Jas,Unisex,Herfst",TRUE,Color,Paars,Size,L,6d69fe10040a,518,shopify,498,deny,manual,296.61,296.61,TRUE,TRUE,,Koop Jas 254 in Paars - Perfect voor Sport,"Jas 254 gemaakt van Linnen, ideaal voor Herfst en Sport gelegenheden."
57e73b05,Schoenen 293,<p>Een hoogwaardige schoenen van Katoen in Blauw kleur en maat 39.</p>,FashionBrand,Schoenen,"Blauw,Katoen,39,Schoenen,Unisex,Winter",TRUE,Color,Blauw,Size,39,c8730a1bea4a,876,shopify,333,deny,manual,420.6,420.6,TRUE,TRUE,,Koop Schoenen 293 in Blauw - Perfect voor Sport,"Schoenen 293 gemaakt van Katoen, ideaal voor Winter en Sport gelegenheden."
dfbaac4b,Jurk 40,<p>Een hoogwaardige jurk van Denim in Paars kleur en maat M.</p>,FashionBrand,Jurk,"Paars,Denim,M,Jurk,Unisex,Winter",TRUE,Color,Paars,Size,M,845de05955cf,867,shopify,204,deny,manual,329.23,362.15,TRUE,TRUE,,Koop Jurk 40 in Paars - Perfect voor Casual,"Jurk 40 gemaakt van Denim, ideaal voor Winter en Casual gelegenheden."
0f06d282,Schoenen 428,<p>Een hoogwaardige schoenen van Wol in Groen kleur en maat 39.</p>,FashionBrand,Schoenen,"Groen,Wol,39,Schoenen,Unisex,Herfst",TRUE,Color,Groen,Size,39,3c5d818a1f08,539,shopify,339,deny,manual,141.68,141.68,TRUE,TRUE,,,"Schoenen 428 gemaakt van Wol, ideaal voor Herfst en Sport gelegenheden."
2c54130d,Schoenen 21,<p>Een hoogwaardige schoenen van Katoen in Groen kleur en maat 43.</p>,FashionBrand,Schoenen,"Groen,Katoen,43,Schoenen,Unisex,Zomer",TRUE,Color,Groen,Size,43,7b5b120cb89d,343,shopify,201,deny,manual,432.05,432.05,TRUE,TRUE,,Koop Schoenen 21 in Groen - Perfect voor Sport,
f0a4cf3d,Jurk 75,<p>Een hoogwaardige jurk van Leder in Geel kleur en maat S.</p>,FashionBrand,Jurk,"Geel,Leder,S,Jurk,Dames,Zomer",TRUE,Color,Geel,Size,S,70cffca8827e,460,shopify,411,deny,manual,463.58,463.58,TRUE,TRUE,,Koop Jurk 75 in Geel - Perfect voor Casual,"Jurk 75 gemaakt van Leder, ideaal voor Zomer en Casual gelegenheden."
35bb16f3,Schoenen 107,<p>Een hoogwaardige schoenen van Linnen in Geel kleur en maat 40.</p>,FashionBrand,Schoenen,"Geel,Linnen,40,Schoenen,Dames,Winter",TRUE,Color,Geel,Size,40,cf847cf0877f,529,shopify,194,deny,manual,359.7,359.7,TRUE,TRUE,,Koop Schoenen 107 in Geel - Perfect voor Werk,
e5566e09,Jurk 387,<p>Een hoogwaardige jurk van Leder in Bruin kleur en maat L.</p>,FashionBrand,Jurk,"Bruin,Leder,L,Jurk,Unisex,Winter",TRUE,Color,Bruin,Size,L,b7443a239e40,693,shopify,149,deny,manual,66.75,66.75,TRUE,TRUE,,Koop Jurk 387 in Bruin - Perfect voor Casual,"Jurk 387 gemaakt van Leder, ideaal voor Winter en Casual gelegenheden."
40cf7d12,Jas 368,<p>Een hoogwaardige jas van Polyester in Rood kleur en maat S.</p>,FashionBrand,Jas,"Rood,Polyester,S,Jas,Dames,Herfst",TRUE,Color,Rood,Size,S,2d14bb2c6a9a,1042,shopify,202,deny,manual,58.43,58.43,TRUE,TRUE,,Koop Jas 368 in Rood - Perfect voor Werk,"Jas 368 gemaakt van Polyester, ideaal voor Herfst en Werk gelegenheden."
cda78f53,Jurk 382,<p>Een hoogwaardige jurk van Leder in Groen kleur en maat M.</p>,FashionBrand,Jurk,"Groen,Leder,M,Jurk,Unisex,Zomer",TRUE,Color,Groen,Size,M,36004e41be41,1098,shopify,479,deny,manual,290.57,290.57,TRUE,TRUE,,Koop Jurk 382 in Groen - Perfect voor Formeel,"Jurk 382 gemaakt van Leder, ideaal voor Zomer en Formeel gelegenheden."
afe9a744,Accessoire 146,<p>Een hoogwaardige accessoire van Polyester in Zwart kleur en maat One Size.</p>,FashionBrand,Accessoire,"Zwart,Polyester,One Size,Accessoire,Unisex,Zomer",TRUE,Color,Zwart,Size,One Size,4521182d82de,673,shopify,28,deny,manual,93.66,93.66,TRUE,TRUE,,Koop Accessoire 146 in Zwart - Perfect voor Werk,"Accessoire 146 gemaakt van Polyester, ideaal voor Zomer en Werk gelegenheden."
b83f6f56,Broek 420,<p>Een hoogwaardige broek van Polyester in Wit kleur en maat 32.</p>,FashionBrand,Broek,"Wit,Polyester,32,Broek,Dames,Zomer",TRUE,Color,Wit,Size,32,d28678def8a7,699,shopify,31,deny,manual,134.01,134.01,TRUE,TRUE,,Koop Broek 420 in Wit - Perfect voor Werk,"Broek 420 gemaakt van Polyester, ideaal voor Zomer en Werk gelegenheden."
7906644e,Schoenen 170,<p>Een hoogwaardige schoenen van Linnen in Blauw kleur en maat 39.</p>,FashionBrand,Schoenen,"Blauw,Linnen,39,Schoenen,Heren,Zomer",TRUE,Color,Blauw,Size,39,b2435166edc3,1022,shopify,44,deny,manual,259.31,259.31,TRUE,TRUE,,,
ed9fb709,Schoenen 228,<p>Een hoogwaardige schoenen van Denim in Beige kleur en maat 38.</p>,FashionBrand,Schoenen,"Beige,Denim,38,Schoenen,Unisex,Lente",TRUE,Color,Beige,Size,38,3b168f25c73d,1106,shopify,291,deny,manual,253.15,253.15,TRUE,TRUE,,Koop Schoenen 228 in Beige - Perfect voor Casual,"Schoenen 228 gemaakt van Denim, ideaal voor Lente en Casual gelegenheden."
f2ccc5c1,Jurk 465,<p>Een hoogwaardige jurk van Katoen in Groen kleur en maat L.</p>,FashionBrand,Jurk,"Groen,Katoen,L,Jurk,Dames,Lente",TRUE,Color,Groen,Size,L,d45a6268745b,532,shopify,400,deny,manual,50.49,50.49,TRUE,TRUE,,Koop Jurk 465 in Groen - Perfect voor Sport,"Jurk 465 gemaakt van Katoen, ideaal voor Lente en Sport gelegenheden."
4712f721,Jas 206,<p>Een hoogwaardige jas van Leder in Wit kleur en maat S.</p>,FashionBrand,Jas,"Wit,Leder,S,Jas,Dames,Lente",TRUE,Color,Wit,Size,S,4e32eb88606f,1044,shopify,322,deny,manual,76.45,76.45,TRUE,TRUE,,Koop Jas 206 in Wit - Perfect voor Casual,
5c1cdcd7,Schoenen 35,<p>Een hoogwaardige schoenen van Polyester in Wit kleur en maat 44.</p>,FashionBrand,Schoenen,"Wit,Polyester,44,Schoenen,Heren,Winter",TRUE,Color,Wit,Size,44,0186fe73effa,234,shopify,251,deny,manual,250.16,300.19,TRUE,TRUE,,Koop Schoenen 35 in Wit - Perfect voor Werk,
099e7887,Accessoire 404,<p>Een hoogwaardige accessoire van Wol in Geel kleur en maat One Size.</p>,FashionBrand,Accessoire,"Geel,Wol,One Size,Accessoire,Unisex,Herfst",TRUE,Color,Geel,Size,One Size,89bf1208a30b,1083,shopify,57,deny,manual,188.47,188.47,TRUE,TRUE,,Koop Accessoire 404 in Geel - Perfect voor Werk,"Accessoire 404 gemaakt van Wol, ideaal voor Herfst en Werk gelegenheden."
618ba101,Broek 42,<p>Een hoogwaardige broek van Linnen in Beige kleur en maat 34.</p>,FashionBrand,Broek,"Beige,Linnen,34,Broek,Heren,Winter",TRUE,Color,Beige,Size,34,d6922c6c7541,755,shopify,169,deny,manual,467.96,608.35,TRUE,TRUE,,Koop Broek 42 in Beige - Perfect voor Werk,"Broek 42 gemaakt van Linnen, ideaal voor Winter en Werk gelegenheden."
8bc14e0b,Accessoire 5,<p>Een hoogwaardige accessoire van Polyester in Wit kleur en maat One Size.</p>,FashionBrand,Accessoire,"Wit,Polyester,One Size,Accessoire,Dames,Lente",TRUE,Color,Wit,Size,One Size,e3916fe6196d,416,shopify,312,deny,manual,28.06,28.06,TRUE,TRUE,,Koop Accessoire 5 in Wit - Perfect voor Formeel,
92d5578f,Shirt 266,<p>Een hoogwaardige shirt van Polyester in Beige kleur en maat M.</p>,FashionBrand,Shirt,"Beige,Polyester,M,Shirt,Dames,Winter",TRUE,Color,Beige,Size,M,72353760c3d9,338,shopify,257,deny,manual,481.0,481.0,TRUE,TRUE,,Koop Shirt 266 in Beige - Perfect voor Sport,"Shirt 266 gemaakt van Polyester, ideaal voor Winter en Sport gelegenheden."
2ed7206c,Schoenen 500,<p>Een hoogwaardige schoenen van Leder in Wit kleur en maat 38.</p>,FashionBrand,Schoenen,"Wit,Leder,38,Schoenen,Dames,Herfst",TRUE,Color,Wit,Size,38,96eff5fabf70,956,shopify,334,deny,manual,387.47,387.47,TRUE,TRUE,,Koop Schoenen 500 in Wit - Perfect voor Werk,"Schoenen 500 gemaakt van Leder, ideaal voor Herfst en Werk gelegenheden."
63cd2f30,Jas 271,<p>Een hoogwaardige jas van Katoen in Paars kleur en maat S.</p>,FashionBrand,Jas,"Paars,Katoen,S,Jas,Dames,Herfst",TRUE,Color,Paars,Size,S,4008b7c7fe40,1021,shopify,26,deny,manual,352.31,352.31,TRUE,TRUE,,Koop Jas 271 in Paars - Perfect voor Sport,"Jas 271 gemaakt van Katoen, ideaal voor Herfst en Sport gelegenheden."
b5c29083,Broek 271,<p>Een hoogwaardige broek van Leder in Geel kleur en maat 34.</p>,FashionBrand,Broek,"Geel,Leder,34,Broek,Unisex,Lente",TRUE,Color,Geel,Size,34,4efab3b1e451,250,shopify,217,deny,manual,178.97,178.97,TRUE,TRUE,,,
d2167444,Schoenen 9,<p>Een hoogwaardige schoenen van Leder in Grijs kleur en maat 39.</p>,FashionBrand,Schoenen,"Grijs,Leder,39,Schoenen,Dames,Herfst",TRUE,Color,Grijs,Size,39,7cb457d8d785,1200,shopify,166,deny,manual,90.57,90.57,TRUE,TRUE,,Koop Schoenen 9 in Grijs - Perfect voor Werk,"Schoenen 9 gemaakt van Leder, ideaal voor Herfst en Werk gelegenheden."
3909cf7d,Shirt 359,<p>Een hoogwaardige shirt van Leder in Paars kleur en maat L.</p>,FashionBrand,Shirt,"Paars,Leder,L,Shirt,Heren,Lente",TRUE,Color,Paars,Size,L,2a96e0c70198,212,shopify,316,deny,manual,97.97,97.97,TRUE,TRUE,,Koop Shirt 359 in Paars - Perfect voor Sport,"Shirt 359 gemaakt van Leder, ideaal voor Lente en Sport gelegenheden."
fb2f1af6,Jas 318,<p>Een hoogwaardige jas van Polyester in Blauw kleur en maat XL.</p>,FashionBrand,Jas,"Blauw,Polyester,XL,Jas,Dames,Zomer",TRUE,Color,Blauw,Size,XL,b22a8ee8c73a,622,shopify,473,deny,manual,240.88,240.88,TRUE,TRUE,,Koop Jas 318 in Blauw - Perfect voor Werk,
d344c2b4,Jurk 250,<p>Een hoogwaardige jurk van Leder in Grijs kleur en maat M.</p>,FashionBrand,Jurk,"Grijs,Leder,M,Jurk,Dames,Winter",TRUE,Color,Grijs,Size,M,86cb5580905b,709,shopify,338,deny,manual,28.69,31.56,TRUE,TRUE,,Koop Jurk 250 in Grijs - Perfect voor Casual,"Jurk 250 gemaakt van Leder, ideaal voor Winter en Casual gelegenheden."
b5e5ee41,Broek 416,<p>Een hoogwaardige broek van Katoen in Blauw kleur en maat 30.</p>,FashionBrand,Broek,"Blauw,Katoen,30,Broek,Unisex,Lente",TRUE,Color,Blauw,Size,30,2e4ac7e8faa6,969,shopify,254,deny,manual,456.1,456.1,TRUE,TRUE,,,"Broek 416 gemaakt van Katoen, ideaal voor Lente en Werk gelegenheden."
b1db5261,Jurk 389,<p>Een hoogwaardige jurk van Linnen in Paars kleur en maat S.</p>,FashionBrand,Jurk,"Paars,Linnen,S,Jurk,Unisex,Herfst",TRUE,Color,Paars,Size,S,16837e8fa468,1035,shopify,56,deny,manual,408.52,531.08,TRUE,TRUE,,Koop Jurk 389 in Paars - Perfect voor Casual,"Jurk 389 gemaakt van Linnen, ideaal voor Herfst en Casual gelegenheden."
0e048bf2,Accessoire 248,<p>Een hoogwaardige accessoire van Linnen in Wit kleur en maat One Size.</p>,FashionBrand,Accessoire,"Wit,Linnen,One Size,Accessoire,Dames,Herfst",TRUE,Color,Wit,Size,One Size,e231e68eab16,791,shopify,295,deny,manual,66.64,66.64,TRUE,TRUE,,Koop Accessoire 248 in Wit - Perfect voor Sport,"Accessoire 248 gemaakt van Linnen, ideaal voor Herfst en Sport gelegenheden."
2a88764b,Jas 27,<p>Een hoogwaardige jas van Wol in Bruin kleur en maat L.</p>,FashionBrand,Jas,"Bruin,Wol,L,Jas,Unisex,Zomer",TRUE,Color,Bruin,Size,L,d1b88f6d38c5,992,shopify,88,deny,manual,219.67,219.67,TRUE,TRUE,,Koop Jas 27 in Bruin - Perfect voor Formeel,"Jas 27 gemaakt van Wol, ideaal voor Zomer en Formeel gelegenheden."
a55570e5,Jurk 238,<p>Een hoogwaardige jurk van Leder in Blauw kleur en maat S.</p>,FashionBrand,Jurk,"Blauw,Leder,S,Jurk,Dames,Herfst",TRUE,Color,Blauw,Size,S,ea1c7ab89cfc,1077,shopify,388,deny,manual,77.35,77.35,TRUE,TRUE,,Koop Jurk 238 in Blauw - Perfect voor Werk,
6bcc7455,Accessoire 429,<p>Een hoogwaardige accessoire van Linnen in Zwart kleur en maat One Size.</p>,FashionBrand,Accessoire,"Zwart,Linnen,One Size,Accessoire,Unisex,Lente",TRUE,Color,Zwart,Size,One Size,341c7a006314,703,shopify,499,deny,manual,78.8,86.68,TRUE,TRUE,,,"Accessoire 429 gemaakt van Linnen, ideaal voor Lente en Sport gelegenheden."
73f7701e,Jurk 358,<p>Een hoogwaardige jurk van Linnen in Beige kleur en maat L.</p>,FashionBrand,Jurk,"Beige,Linnen,L,Jurk,Heren,Herfst",TRUE,Color,Beige,Size,L,e51858f14ab4,1032,shopify,157,deny,manual,220.22,242.24,TRUE,TRUE,,Koop Jurk 358 in Beige - Perfect voor Werk,
a5b4b662,Jas 230,<p>Een hoogwaardige jas van Leder in Grijs kleur en maat S.</p>,FashionBrand,Jas,"Grijs,Leder,S,Jas,Dames,Winter",TRUE,Color,Grijs,Size,S,4f4b9fd85a12,690,shopify,300,deny,manual,205.55,205.55,TRUE,TRUE,,,"Jas 230 gemaakt van Leder, ideaal voor Winter en Sport gelegenheden."
bcd2988c,Schoenen 59,<p>Een hoogwaardige schoenen van Leder in Zwart kleur en maat 41.</p>,FashionBrand,Schoenen,"Zwart,Leder,41,Schoenen,Heren,Herfst",TRUE,Color,Zwart,Size,41,568a4bf05beb,856,shopify,492,deny,manual,441.75,485.93,TRUE,TRUE,,Koop Schoenen 59 in Zwart - Perfect voor Sport,"Schoenen 59 gemaakt van Leder, ideaal voor Herfst en Sport gelegenheden."
563cfd07,Jas 481,<p>Een hoogwaardige jas van Linnen in Wit kleur en maat XL.</p>,FashionBrand,Jas,"Wit,Linnen,XL,Jas,Heren,Herfst",TRUE,Color,Wit,Size,XL,8dc9198c045f,603,shopify,437,deny,manual,299.3,389.09,TRUE,TRUE,,Koop Jas 481 in Wit - Perfect voor Werk,"Jas 481 gemaakt van Linnen, ideaal voor Herfst en Werk gelegenheden."
6d47e5bf,Broek 78,<p>Een hoogwaardige broek van Linnen in Bruin kleur en maat 30.</p>,FashionBrand,Broek,"Bruin,Linnen,30,Broek,Heren,Winter",TRUE,Color,Bruin,Size,30,212f689f4d4c,912,shopify,429,deny,manual,445.28,445.28,TRUE,TRUE,,Koop Broek 78 in Bruin - Perfect voor Casual,"Broek 78 gemaakt van Linnen, ideaal voor Winter en Casual gelegenheden."
840ab2d3,Jurk 467,<p>Een hoogwaardige jurk van Linnen in Rood kleur en maat S.</p>,FashionBrand,Jurk,"Rood,Linnen,S,Jurk,Heren,Zomer",TRUE,Color,Rood,Size,S,b889fd1f68fc,630,shopify,398,deny,manual,478.02,478.02,TRUE,TRUE,,Koop Jurk 467 in Rood - Perfect voor Formeel,
718f7681,Schoenen 358,<p>Een hoogwaardige schoenen van Leder in Bruin kleur en maat 39.</p>,FashionBrand,Schoenen,"Bruin,Leder,39,Schoenen,Dames,Lente",TRUE,Color,Bruin,Size,39,6d52eab94e66,558,shopify,265,deny,manual,251.11,251.11,TRUE,TRUE,,Koop Schoenen 358 in Bruin - Perfect voor Formeel,"Schoenen 358 gemaakt van Leder, ideaal voor Lente en Formeel gelegenheden."
a4404c7d,Schoenen 171,<p>Een hoogwaardige schoenen van Denim in Geel kleur en maat 40.</p>,FashionBrand,Schoenen,"Geel,Denim,40,Schoenen,Heren,Zomer",TRUE,Color,Geel,Size,40,4ad5bf9d2f97,822,shopify,220,deny,manual,423.44,550.47,TRUE,TRUE,,Koop Schoenen 171 in Geel - Perfect voor Sport,"Schoenen 171 gemaakt van Denim, ideaal voor Zomer en Sport gelegenheden."
3fa2a884,Accessoire 226,<p>Een hoogwaardige accessoire van Katoen in Rood kleur en maat One Size.</p>,FashionBrand,Accessoire,"Rood,Katoen,One Size,Accessoire,Heren,Zomer",TRUE,Color,Rood,Size,One Size,01160e6d6438,230,shopify,367,deny,manual,495.18,495.18,TRUE,TRUE,,Koop Accessoire 226 in Rood - Perfect voor Sport,"Accessoire 226 gemaakt van Katoen, ideaal voor Zomer en Sport gelegenheden."
d0030477,Accessoire 6,<p>Een hoogwaardige accessoire van Polyester in Bruin kleur en maat One Size.</p>,FashionBrand,Accessoire,"Bruin,Polyester,One Size,Accessoire,Heren,Zomer",TRUE,Color,Bruin,Size,One Size,2656dc560c1a,724,shopify,364,deny,manual,46.86,46.86,TRUE,TRUE,,Koop Accessoire 6 in Bruin - Perfect voor Formeel,
6f3930f2,Accessoire 10,<p>Een hoogwaardige accessoire van Leder in Groen kleur en maat One Size.</p>,FashionBrand,Accessoire,"Groen,Leder,One Size,Accessoire,Unisex,Herfst",TRUE,Color,Groen,Size,One Size,ab9e7a131678,1164,shopify,463,deny,manual,306.42,306.42,TRUE,TRUE,,,"Accessoire 10 gemaakt van Leder, ideaal voor Herfst en Formeel gelegenheden."
f6a13698,Shirt 469,<p>Een hoogwaardige shirt van Linnen in Rood kleur en maat S.</p>,FashionBrand,Shirt,"Rood,Linnen,S,Shirt,Unisex,Zomer",TRUE,Color,Rood,Size,S,5c6025ef623f,390,shopify,196,deny,manual,265.8,265.8,TRUE,TRUE,,Koop Shirt 469 in Rood - Perfect voor Sport,"Shirt 469 gemaakt van Linnen, ideaal voor Zomer en Sport gelegenheden."
57d421b5,Shirt 299,<p>Een hoogwaardige shirt van Linnen in Zwart kleur en maat XXL.</p>,FashionBrand,Shirt,"Zwart,Linnen,XXL,Shirt,Dames,Lente",TRUE,Color,Zwart,Size,XXL,ba3534cca1bb,745,shopify,125,deny,manual,484.97,484.97,TRUE,TRUE,,,
7543e4c1,Broek 84,<p>Een hoogwaardige broek van Katoen in Paars kleur en maat 34.</p>,FashionBrand,Broek,"Paars,Katoen,34,Broek,Heren,Winter",TRUE,Color,Paars,Size,34,505783d3e1c9,955,shopify,349,deny,manual,343.16,343.16,TRUE,TRUE,,Koop Broek 84 in Paars - Perfect voor Formeel,"Broek 84 gemaakt van Katoen, ideaal voor Winter en Formeel gelegenheden."
fa95f494,Schoenen 411,<p>Een hoogwaardige schoenen van Leder in Beige kleur en maat 42.</p>,FashionBrand,Schoenen,"Beige,Leder,42,Schoenen,Unisex,Winter",TRUE,Color,Beige,Size,42,d3b63477b9cb,520,shopify,176,deny,manual,112.66,123.93,TRUE,TRUE,,Koop Schoenen 411 in Beige - Perfect voor Formeel,"Schoenen 411 gemaakt van Leder, ideaal voor Winter en Formeel gelegenheden."
824b54a0,Jurk 484,<p>Een hoogwaardige jurk van Katoen in Blauw kleur en maat M.</p>,FashionBrand,Jurk,"Blauw,Katoen,M,Jurk,Dames,Lente",TRUE,Color,Blauw,Size,M,4bcd1d862db6,492,shopify,417,deny,manual,119.17,119.17,TRUE,TRUE,,,"Jurk 484 gemaakt van Katoen, ideaal voor Lente en Formeel gelegenheden."
334d23f6,Shirt 217,<p>Een hoogwaardige shirt van Denim in Groen kleur en maat XL.</p>,FashionBrand,Shirt,"Groen,Denim,XL,Shirt,Dames,Winter",TRUE,Color,Groen,Size,XL,9d8503c12b15,749,shopify,401,deny,manual,461.53,461.53,TRUE,TRUE,,Koop Shirt 217 in Groen - Perfect voor Formeel,"Shirt 217 gemaakt van Denim, ideaal voor Winter en Formeel gelegenheden."
440774d7,Broek 475,<p>Een hoogwaardige broek van Leder in Grijs kleur en maat 28.</p>,FashionBrand,Broek,"Grijs,Leder,28,Broek,Heren,Winter",TRUE,Color,Grijs,Size,28,505fa056114b,1065,shopify,160,deny,manual,372.46,372.46,TRUE,TRUE,,Koop Broek 475 in Grijs - Perfect voor Sport,"Broek 475 gemaakt van Leder, ideaal voor Winter en Sport gelegenheden."
d01edf77,Accessoire 142,<p>Een hoogwaardige accessoire van Polyester in Bruin kleur en maat One Size.</p>,FashionBrand,Accessoire,"Bruin,Polyester,One Size,Accessoire,Dames,Herfst",TRUE,Color,Bruin,Size,One Size,b3b0e8275fd2,383,shopify,31,deny,manual,89.02,89.02,TRUE,TRUE,,Koop Accessoire 142 in Bruin - Perfect voor Werk,"Accessoire 142 gemaakt van Polyester, ideaal voor Herfst en Werk gelegenheden."
4849ab34,Jas 186,<p>Een hoogwaardige jas van Katoen in Groen kleur en maat L.</p>,FashionBrand,Jas,"Groen,Katoen,L,Jas,Dames,Herfst",TRUE,Color,Groen,Size,L,010569336ed1,284,shopify,336,deny,manual,154.3,154.3,TRUE,TRUE,,,"Jas 186 gemaakt van Katoen, ideaal voor Herfst en Sport gelegenheden."
5cae409d,Shirt 109,<p>Een hoogwaardige shirt van Polyester in Geel kleur en maat XL.</p>,FashionBrand,Shirt,"Geel,Polyester,XL,Shirt,Dames,Lente",TRUE,Color,Geel,Size,XL,5cd260603640,522,shopify,261,deny,manual,324.64,324.64,TRUE,TRUE,,,"Shirt 109 gemaakt van Polyester, ideaal voor Lente en Casual gelegenheden."
